"ELM"	"GOTerm ID"	"GOTerm Title"
"LIG_WW_2"	"GO:0005488"	"Binding"
"LIG_WW_2"	"GO:0007155"	"cell-adhesion"
"LIG_WW_2"	"GO:0007154"	"cell communication"
"LIG_WW_2"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_WW_2"	"GO:0005829"	"cytosol"
"LIG_WW_2"	"GO:0016021"	"integral membrane protein"
"LIG_WW_2"	"GO:0005887"	"integral plasma membrane protein"
"LIG_WW_2"	"GO:0005515"	"protein binding"
"LIG_WW_2"	"GO:0007165"	"signal transduction"
"LIG_WW_3"	"GO:0005488"	"Binding"
"LIG_WW_3"	"GO:0007154"	"cell communication"
"LIG_WW_3"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_WW_3"	"GO:0005829"	"cytosol"
"LIG_WW_3"	"GO:0005515"	"protein binding"
"LIG_WW_3"	"GO:0007165"	"signal transduction"
"LIG_eIF4E_1"	"GO:0005829"	"cytosol"
"LIG_eIF4E_1"	"GO:0005515"	"protein binding"
"LIG_eIF4E_1"	"GO:0006417"	"regulation of translation"
"LIG_eIF4E_1"	"GO:0003743"	"translation initiation factor activity"
"LIG_eIF4E_2"	"GO:0005829"	"cytosol"
"LIG_eIF4E_2"	"GO:0005515"	"protein binding"
"LIG_eIF4E_2"	"GO:0006417"	"regulation of translation"
"LIG_eIF4E_2"	"GO:0003743"	"translation initiation factor activity"
"MOD_ASX_betaOH_EGF"	"GO:0030154"	"cell differentiation"
"MOD_ASX_betaOH_EGF"	"GO:0007275"	"development"
"MOD_ASX_betaOH_EGF"	"GO:0005783"	"endoplasmic reticulum"
"MOD_ASX_betaOH_EGF"	"GO:0005576"	"extracellular"
"MOD_CAAXbox"	"GO:0005829"	"cytosol"
"MOD_CAAXbox"	"GO:0018346"	"protein amino acid prenylation"
"MOD_CAAXbox"	"GO:0018343"	"protein farnesylation"
"MOD_CAAXbox"	"GO:0004660"	"protein farnesyltransferase"
"MOD_CAAXbox"	"GO:0018344"	"protein geranylgeranylation"
"MOD_CAAXbox"	"GO:0004661"	"protein geranylgeranyltransferase"
"MOD_CAAXbox"	"GO:0018342"	"protein prenylation"
"MOD_CAAXbox"	"GO:0008318"	"protein prenyltransferase"
"MOD_CDK_SPK_2"	"GO:0006915"	"apoptosis"
"MOD_CDK_SPK_2"	"GO:0060070"	"canonical Wnt signaling pathway"
"MOD_CDK_SPK_2"	"GO:0004693"	"cyclin-dependent protein kinase activity"
"MOD_CDK_SPK_2"	"GO:0000308"	"cycloplasmic cyclin-dependent protein kinase holoenzyme complex"
"MOD_CDK_SPK_2"	"GO:0005829"	"cytosol"
"MOD_CDK_SPK_2"	"GO:0006260"	"DNA replication"
"MOD_CDK_SPK_2"	"GO:0000082"	"G1/S transition of mitotic cell cycle"
"MOD_CDK_SPK_2"	"GO:0000086"	"G2/M transition of mitotic cell cycle"
"MOD_CDK_SPK_2"	"GO:0005874"	"microtubule"
"MOD_CDK_SPK_2"	"GO:0008017"	"microtubule binding"
"MOD_CDK_SPK_2"	"GO:0007079"	"mitotic chromosome movement towards spindle pole"
"MOD_CDK_SPK_2"	"GO:0005634"	"nucleus"
"MOD_CDK_SPK_2"	"GO:0000808"	"origin recognition complex"
"MOD_CDK_SPK_2"	"GO:0071158"	"positive regulation of cell cycle arrest"
"MOD_CDK_SPK_2"	"GO:0019901"	"protein kinase binding"
"MOD_CDK_SPK_2"	"GO:0004722"	"protein serine/threonine phosphatase activity"
"MOD_CDK_SPK_2"	"GO:0000079"	"regulation of CDK activity"
"MOD_CDK_SPK_2"	"GO:0051726"	"Regulation of cell cycle"
"MOD_CDK_SPK_2"	"GO:0006282"	"regulation of DNA repair"
"MOD_CDK_SPK_2"	"GO:0005819"	"spindle"
"MOD_CDK_SPK_2"	"GO:0008134"	"transcription factor binding"
"MOD_CDK_SPxK_1"	"GO:0004693"	"cyclin-dependent protein kinase activity"
"MOD_CDK_SPxK_1"	"GO:0000308"	"cycloplasmic cyclin-dependent protein kinase holoenzyme complex"
"MOD_CDK_SPxK_1"	"GO:0005829"	"cytosol"
"MOD_CDK_SPxK_1"	"GO:0005634"	"nucleus"
"MOD_CDK_SPxxK_3"	"GO:0006915"	"apoptosis"
"MOD_CDK_SPxxK_3"	"GO:0060070"	"canonical Wnt signaling pathway"
"MOD_CDK_SPxxK_3"	"GO:0004693"	"cyclin-dependent protein kinase activity"
"MOD_CDK_SPxxK_3"	"GO:0000308"	"cycloplasmic cyclin-dependent protein kinase holoenzyme complex"
"MOD_CDK_SPxxK_3"	"GO:0005829"	"cytosol"
"MOD_CDK_SPxxK_3"	"GO:0006260"	"DNA replication"
"MOD_CDK_SPxxK_3"	"GO:0000082"	"G1/S transition of mitotic cell cycle"
"MOD_CDK_SPxxK_3"	"GO:0000086"	"G2/M transition of mitotic cell cycle"
"MOD_CDK_SPxxK_3"	"GO:0005874"	"microtubule"
"MOD_CDK_SPxxK_3"	"GO:0008017"	"microtubule binding"
"MOD_CDK_SPxxK_3"	"GO:0007079"	"mitotic chromosome movement towards spindle pole"
"MOD_CDK_SPxxK_3"	"GO:0005634"	"nucleus"
"MOD_CDK_SPxxK_3"	"GO:0000808"	"origin recognition complex"
"MOD_CDK_SPxxK_3"	"GO:0071158"	"positive regulation of cell cycle arrest"
"MOD_CDK_SPxxK_3"	"GO:0019901"	"protein kinase binding"
"MOD_CDK_SPxxK_3"	"GO:0004722"	"protein serine/threonine phosphatase activity"
"MOD_CDK_SPxxK_3"	"GO:0000079"	"regulation of CDK activity"
"MOD_CDK_SPxxK_3"	"GO:0051726"	"Regulation of cell cycle"
"MOD_CDK_SPxxK_3"	"GO:0006282"	"regulation of DNA repair"
"MOD_CDK_SPxxK_3"	"GO:0005819"	"spindle"
"MOD_CDK_SPxxK_3"	"GO:0008134"	"transcription factor binding"
"MOD_CK1_1"	"GO:0004681"	"casein kinase I"
"MOD_CK1_1"	"GO:0005829"	"cytosol"
"MOD_CK1_1"	"GO:0005634"	"nucleus"
"MOD_CK2_1"	"GO:0005829"	"cytosol"
"MOD_CK2_1"	"GO:0005634"	"nucleus"
"MOD_CK2_1"	"GO:0004672"	"protein kinase"
"MOD_CK2_1"	"GO:0004682"	"protein kinase CK2"
"MOD_CK2_1"	"GO:0005956"	"protein kinase CK2 complex"
"MOD_CK2_1"	"GO:0042752"	"regulation of circadian rhythm"
"MOD_CK2_1"	"GO:0009411"	"response to UV"
"MOD_CK2_1"	"GO:0016055"	"Wnt receptor signaling pathway"
"MOD_CMANNOS"	"GO:0005576"	"extracellular"
"MOD_Cter_Amidation"	"GO:0005576"	"extracellular"
"MOD_Cter_Amidation"	"GO:0018033"	"protein C-terminal amidation"
"MOD_Cter_Amidation"	"GO:0006464"	"protein modification"
"MOD_Cter_Amidation"	"GO:0030141"	"secretory granule"
"MOD_GSK3_1"	"GO:0005829"	"cytosol"
"MOD_GSK3_1"	"GO:0005634"	"nucleus"
"MOD_GSK3_1"	"GO:0006468"	"protein amino acid phosphorylation"
"MOD_GSK3_1"	"GO:0004674"	"protein serine/threonine kinase"
"MOD_GlcNHglycan"	"GO:0005576"	"extracellular"
"MOD_GlcNHglycan"	"GO:0006024"	"glycosaminoglycan biosynthesis"
"MOD_GlcNHglycan"	"GO:0005794"	"Golgi apparatus"
"MOD_GlcNHglycan"	"GO:0030210"	"heparin biosynthesis"
"MOD_GlcNHglycan"	"GO:0030158"	"peptide O-xylosyltransferase"
"MOD_GlcNHglycan"	"GO:0042285"	"xylosyltransferase"
"MOD_LATS_1"	"GO:0006915"	"apoptosis"
"MOD_LATS_1"	"GO:0008283"	"cell proliferation"
"MOD_LATS_1"	"GO:0051220"	"cytoplasmic sequestering of protein"
"MOD_LATS_1"	"GO:0005829"	"cytosol"
"MOD_LATS_1"	"GO:0035329"	"hippo signaling cascade"
"MOD_LATS_1"	"GO:0016310"	"phosphorylation"
"MOD_LATS_1"	"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"
"MOD_LATS_1"	"GO:0072089"	"stem cell proliferation"
"MOD_N-GLC_1"	"GO:0005783"	"endoplasmic reticulum"
"MOD_N-GLC_1"	"GO:0005576"	"extracellular"
"MOD_N-GLC_1"	"GO:0005794"	"Golgi apparatus"
"MOD_N-GLC_1"	"GO:0006487"	"N-linked glycosylation"
"MOD_N-GLC_1"	"GO:0018279"	"N-linked glycosylation via asparagine"
"MOD_N-GLC_1"	"GO:0016740"	"transferase"
"MOD_N-GLC_1"	"GO:0016757"	"transferase, transferring glycosyl groups"
"MOD_N-GLC_2"	"GO:0005783"	"endoplasmic reticulum"
"MOD_N-GLC_2"	"GO:0005576"	"extracellular"
"MOD_N-GLC_2"	"GO:0005794"	"Golgi apparatus"
"MOD_N-GLC_2"	"GO:0006487"	"N-linked glycosylation"
"MOD_N-GLC_2"	"GO:0018279"	"N-linked glycosylation via asparagine"
"MOD_N-GLC_2"	"GO:0016740"	"transferase"
"MOD_N-GLC_2"	"GO:0016757"	"transferase, transferring glycosyl groups"
"MOD_NEK2_1"	"GO:0007049"	"cell cycle"
"MOD_NEK2_1"	"GO:0051301"	"Cell Division"
"MOD_NEK2_1"	"GO:0005813"	"centrosome"
"MOD_NEK2_1"	"GO:0000942"	"condensed nuclear chromosome outer kinetochore"
"MOD_NEK2_1"	"GO:0005829"	"cytosol"
"MOD_NEK2_1"	"GO:0007052"	"mitotic spindle organization"
"MOD_NEK2_1"	"GO:0031262"	"Ndc80 complex"
"MOD_NEK2_1"	"GO:0005634"	"nucleus"
"MOD_NEK2_1"	"GO:0046777"	"protein autophosphorylation"
"MOD_NEK2_1"	"GO:0019901"	"protein kinase binding"
"MOD_NEK2_1"	"GO:0004674"	"protein serine/threonine kinase"
"MOD_NEK2_2"	"GO:0007049"	"cell cycle"
"MOD_NEK2_2"	"GO:0051301"	"Cell Division"
"MOD_NEK2_2"	"GO:0005813"	"centrosome"
"MOD_NEK2_2"	"GO:0000942"	"condensed nuclear chromosome outer kinetochore"
"MOD_NEK2_2"	"GO:0005829"	"cytosol"
"MOD_NEK2_2"	"GO:0007052"	"mitotic spindle organization"
"MOD_NEK2_2"	"GO:0031262"	"Ndc80 complex"
"MOD_NEK2_2"	"GO:0005634"	"nucleus"
"MOD_NEK2_2"	"GO:0046777"	"protein autophosphorylation"
"MOD_NEK2_2"	"GO:0019901"	"protein kinase binding"
"MOD_NEK2_2"	"GO:0004674"	"protein serine/threonine kinase"
"MOD_NMyristoyl"	"GO:0046658"	"anchored to plasma membrane"
"MOD_NMyristoyl"	"GO:0005829"	"cytosol"
"MOD_NMyristoyl"	"GO:0004379"	"glycyl-peptide N-tetradecanoyltransferase"
"MOD_NMyristoyl"	"GO:0019107"	"myristoyltransferase"
"MOD_NMyristoyl"	"GO:0018008"	"N-terminal peptidyl-glycine N-myristoylation"
"MOD_NMyristoyl"	"GO:0006499"	"N-terminal protein myristoylation"
"MOD_NMyristoyl"	"GO:0018030"	"peptidyl-lysine N6-myristoyltransferase"
"MOD_NMyristoyl"	"GO:0018377"	"protein myristoylation"
"MOD_OFUCOSY"	"GO:0005576"	"extracellular"
"MOD_OGLYCOS"	"GO:0005576"	"extracellular"
"MOD_PIKK_1"	"GO:0000077"	"DNA damage checkpoint"
"MOD_PIKK_1"	"GO:0006975"	"DNA damage induced protein phosphorylation"
"MOD_PIKK_1"	"GO:0005634"	"nucleus"
"MOD_PIKK_1"	"GO:0004674"	"protein serine/threonine kinase"
"MOD_PIKK_1"	"GO:0016447"	"somatic recombination of antibody genes"
"MOD_PKA_1"	"GO:0005952"	"cAMP-dependent protein kinase complex"
"MOD_PKA_1"	"GO:0019933"	"cAMP-mediated signalling"
"MOD_PKA_1"	"GO:0005829"	"cytosol"
"MOD_PKA_1"	"GO:0005634"	"nucleus"
"MOD_PKA_1"	"GO:0010737"	"protein kinase A signaling cascade"
"MOD_PKA_2"	"GO:0005952"	"cAMP-dependent protein kinase complex"
"MOD_PKA_2"	"GO:0005829"	"cytosol"
"MOD_PKA_2"	"GO:0005634"	"nucleus"
"MOD_PKA_2"	"GO:0010737"	"protein kinase A signaling cascade"
"MOD_PKB_1"	"GO:0005829"	"cytosol"
"MOD_PKB_1"	"GO:0005634"	"nucleus"
"MOD_PK_1"	"GO:0005829"	"cytosol"
"MOD_PK_1"	"GO:0004689"	"phosphorylase kinase"
"MOD_PLK"	"GO:0005829"	"cytosol"
"MOD_PLK"	"GO:0005634"	"nucleus"
"MOD_ProDKin_1"	"GO:0005829"	"cytosol"
"MOD_ProDKin_1"	"GO:0004707"	"MAP kinase activity"
"MOD_ProDKin_1"	"GO:0005634"	"nucleus"
"MOD_ProDKin_1"	"GO:0006468"	"protein amino acid phosphorylation"
"MOD_ProDKin_1"	"GO:0007165"	"signal transduction"
"MOD_SPalmitoyl_2"	"GO:0046658"	"anchored to plasma membrane"
"MOD_SPalmitoyl_2"	"GO:0005829"	"cytosol"
"MOD_SPalmitoyl_2"	"GO:0018345"	"protein palmitoylation"
"MOD_SPalmitoyl_4"	"GO:0046658"	"anchored to plasma membrane"
"MOD_SPalmitoyl_4"	"GO:0005829"	"cytosol"
"MOD_SPalmitoyl_4"	"GO:0018345"	"protein palmitoylation"
"MOD_SUMO_for_1"	"GO:0016481"	"negative regulation of transcription"
"MOD_SUMO_for_1"	"GO:0005634"	"nucleus"
"MOD_SUMO_for_1"	"GO:0016605"	"PML body"
"MOD_SUMO_for_1"	"GO:0006606"	"protein-nucleus import"
"MOD_SUMO_for_1"	"GO:0016925"	"protein sumoylation"
"MOD_SUMO_for_1"	"GO:0010468"	"regulation of gene expression"
"MOD_SUMO_for_1"	"GO:0019940"	"SUMO-dependent protein catabolism"
"MOD_SUMO_for_1"	"GO:0016927"	"sumoylation"
"MOD_SUMO_rev_2"	"GO:0005634"	"nucleus"
"MOD_SUMO_rev_2"	"GO:0016605"	"PML body"
"MOD_SUMO_rev_2"	"GO:0016926"	"protein desumoylation"
"MOD_SUMO_rev_2"	"GO:0006606"	"protein-nucleus import"
"MOD_SUMO_rev_2"	"GO:0016925"	"protein sumoylation"
"MOD_SUMO_rev_2"	"GO:0010468"	"regulation of gene expression"
"MOD_SUMO_rev_2"	"GO:0032183"	"SUMO binding"
"MOD_SUMO_rev_2"	"GO:0019789"	"SUMO transferase activity"
"MOD_TYR_CSK"	"GO:0005829"	"cytosol"
"MOD_TYR_CSK"	"GO:0006468"	"protein amino acid phosphorylation"
"MOD_TYR_CSK"	"GO:0004713"	"protein tyrosine kinase"
"MOD_TYR_DYR"	"GO:0005829"	"cytosol"
"MOD_TYR_DYR"	"GO:0018018"	"peptidyl-tyrosine phosphorylation"
"MOD_TYR_DYR"	"GO:0004689"	"phosphorylase kinase"
"MOD_TYR_DYR"	"GO:0006468"	"protein amino acid phosphorylation"
"MOD_TYR_DYR"	"GO:0004674"	"protein serine/threonine kinase"
"MOD_WntLipid"	"GO:0005783"	"endoplasmic reticulum"
"MOD_WntLipid"	"GO:0005576"	"extracellular"
"MOD_WntLipid"	"GO:0016409"	"palmitoyltransferase activity"
"MOD_WntLipid"	"GO:0016055"	"Wnt receptor signaling pathway"
"TRG_AP2beta_CARGO_1"	"GO:0005829"	"cytosol"
"TRG_AP2beta_CARGO_1"	"GO:0006897"	"endocytosis"
"TRG_AP2beta_CARGO_1"	"GO:0031313"	"extrinsic to endosome membrane"
"TRG_AP2beta_CARGO_1"	"GO:0005515"	"protein binding"
"TRG_AP2beta_CARGO_1"	"GO:0008277"	"regulation of G-protein coupled receptor protein signaling pathway"
"TRG_AP2beta_CARGO_1"	"GO:0032803"	"regulation of low-density lipoprotein receptor catabolic process"
"TRG_AP2beta_CARGO_1"	"GO:0048259"	"regulation of receptor-mediated endocytosis"
"TRG_Cilium_Arf4_1"	"GO:0005929"	"cilium"
"TRG_Cilium_Arf4_1"	"GO:0060271"	"cilium morphogenesis"
"TRG_Cilium_Arf4_1"	"GO:0005829"	"cytosol"
"TRG_Cilium_Arf4_1"	"GO:0070319"	"Golgi to plasma membrane transport vesicle"
"TRG_Cilium_Arf4_1"	"GO:0005802"	"Golgi trans-face"
"TRG_Cilium_Arf4_1"	"GO:0048194"	"Golgi vesicle budding"
"TRG_Cilium_Arf4_1"	"GO:0042073"	"intraflagellar transport"
"TRG_Cilium_Arf4_1"	"GO:0005886"	"plasma membrane"
"TRG_Cilium_Arf4_1"	"GO:0005515"	"protein binding"
"TRG_Cilium_Arf4_1"	"GO:0031267"	"small GTPase binding"
"TRG_Cilium_Arf4_1"	"GO:0012510"	"trans-Golgi network transport vesicle membrane"
"TRG_Cilium_RVxP_2"	"GO:0005929"	"cilium"
"TRG_Cilium_RVxP_2"	"GO:0060271"	"cilium morphogenesis"
"TRG_Cilium_RVxP_2"	"GO:0005829"	"cytosol"
"TRG_Cilium_RVxP_2"	"GO:0042073"	"intraflagellar transport"
"TRG_Cilium_RVxP_2"	"GO:0005515"	"protein binding"
"TRG_ENDOCYTIC_2"	"GO:0045334"	"clathrin-coated endocytic vesicle"
"TRG_ENDOCYTIC_2"	"GO:0005829"	"cytosol"
"TRG_ENDOCYTIC_2"	"GO:0006897"	"endocytosis"
"TRG_ENDOCYTIC_2"	"GO:0015029"	"internalization receptor"
"TRG_ENDOCYTIC_2"	"GO:0005886"	"plasma membrane"
"TRG_ENDOCYTIC_2"	"GO:0006898"	"receptor mediated endocytosis"
"TRG_ENDOCYTIC_2"	"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor protein"
"TRG_ER_FFAT_1"	"GO:0005829"	"cytosol"
"TRG_ER_FFAT_1"	"GO:0042406"	"extrinsic to endoplasmic reticulum membrane"
"TRG_ER_FFAT_1"	"GO:0031316"	"extrinsic to nuclear outer membrane"
"TRG_ER_FFAT_1"	"GO:0005515"	"protein binding"
"TRG_ER_FFAT_1"	"GO:0045047"	"protein-ER targeting"
"TRG_ER_KDEL_1"	"GO:0005783"	"endoplasmic reticulum"
"TRG_ER_KDEL_1"	"GO:0016022"	"endoplasmic reticulum cisterna"
"TRG_ER_KDEL_1"	"GO:0005788"	"endoplasmic reticulum lumen"
"TRG_ER_KDEL_1"	"GO:0005794"	"Golgi apparatus"
"TRG_ER_KDEL_1"	"GO:0005796"	"Golgi lumen"
"TRG_ER_KDEL_1"	"GO:0006621"	"protein-ER retention"
"TRG_ER_KDEL_1"	"GO:0045047"	"protein-ER targeting"
"TRG_ER_KDEL_1"	"GO:0006605"	"protein targeting"
"TRG_ER_KDEL_1"	"GO:0005102"	"receptor binding"
"TRG_ER_KDEL_1"	"GO:0006890"	"retrograde (Golgi to ER) transport"
"TRG_ER_KDEL_1"	"GO:0005791"	"rough endoplasmic reticulum"
"TRG_ER_diArg_1"	"GO:0005829"	"cytosol"
"TRG_ER_diArg_1"	"GO:0016022"	"endoplasmic reticulum cisterna"
"TRG_ER_diArg_1"	"GO:0005789"	"endoplasmic reticulum membrane"
"TRG_ER_diArg_1"	"GO:0030176"	"endoplasmic reticulum membrane, integral protein"
"TRG_ER_diArg_1"	"GO:0012507"	"ER-Golgi transport vesicle membrane"
"TRG_ER_diArg_1"	"GO:0012508"	"Golgi-ER transport vesicle membrane"
"TRG_ER_diArg_1"	"GO:0005554"	"molecular function unknown"
"TRG_ER_diArg_1"	"GO:0006621"	"protein-ER retention"
"TRG_ER_diArg_1"	"GO:0045047"	"protein-ER targeting"
"TRG_ER_diArg_1"	"GO:0006605"	"protein targeting"
"TRG_ER_diArg_1"	"GO:0006890"	"retrograde (Golgi to ER) transport"
"TRG_ER_diArg_1"	"GO:0005791"	"rough endoplasmic reticulum"
"TRG_ER_diLys_1"	"GO:0030663"	"COPI coated vesicle membrane"
"TRG_ER_diLys_1"	"GO:0005829"	"cytosol"
"TRG_ER_diLys_1"	"GO:0005783"	"endoplasmic reticulum"
"TRG_ER_diLys_1"	"GO:0016022"	"endoplasmic reticulum cisterna"
"TRG_ER_diLys_1"	"GO:0005789"	"endoplasmic reticulum membrane"
"TRG_ER_diLys_1"	"GO:0030176"	"endoplasmic reticulum membrane, integral protein"
"TRG_ER_diLys_1"	"GO:0012507"	"ER-Golgi transport vesicle membrane"
"TRG_ER_diLys_1"	"GO:0012508"	"Golgi-ER transport vesicle membrane"
"TRG_ER_diLys_1"	"GO:0006886"	"intracellular protein transport"
"TRG_ER_diLys_1"	"GO:0005515"	"protein binding"
"TRG_ER_diLys_1"	"GO:0006621"	"protein-ER retention"
"TRG_ER_diLys_1"	"GO:0045047"	"protein-ER targeting"
"TRG_ER_diLys_1"	"GO:0006605"	"protein targeting"
"TRG_ER_diLys_1"	"GO:0006890"	"retrograde (Golgi to ER) transport"
"TRG_ER_diLys_1"	"GO:0005791"	"rough endoplasmic reticulum"
"TRG_ER_diLys_1"	"GO:0045045"	"secretory pathway"
"TRG_ER_diLys_1"	"GO:0016192"	"vesicle-mediated transport"
"TRG_Golgi_diPhe_1"	"GO:0030664"	"COPII-coated vesicle membrane"
"TRG_Golgi_diPhe_1"	"GO:0005829"	"cytosol"
"TRG_Golgi_diPhe_1"	"GO:0005783"	"endoplasmic reticulum"
"TRG_Golgi_diPhe_1"	"GO:0030176"	"endoplasmic reticulum membrane, integral protein"
"TRG_Golgi_diPhe_1"	"GO:0012507"	"ER-Golgi transport vesicle membrane"
"TRG_Golgi_diPhe_1"	"GO:0006888"	"ER to Golgi transport"
"TRG_Golgi_diPhe_1"	"GO:0005794"	"Golgi apparatus"
"TRG_Golgi_diPhe_1"	"GO:0005801"	"Golgi cis-face"
"TRG_Golgi_diPhe_1"	"GO:0005515"	"protein binding"
"TRG_Golgi_diPhe_1"	"GO:0000042"	"protein-Golgi targeting"
"TRG_Golgi_diPhe_1"	"GO:0006605"	"protein targeting"
"TRG_Golgi_diPhe_1"	"GO:0045045"	"secretory pathway"
"TRG_Golgi_diPhe_1"	"GO:0016192"	"vesicle-mediated transport"
"TRG_LysEnd_APsAcLL_1"	"GO:0005829"	"cytosol"
"TRG_LysEnd_APsAcLL_1"	"GO:0030139"	"Endocytic vesicle"
"TRG_LysEnd_APsAcLL_1"	"GO:0006886"	"intracellular protein transport"
"TRG_LysEnd_APsAcLL_1"	"GO:0005515"	"protein binding"
"TRG_LysEnd_APsAcLL_1"	"GO:0006605"	"protein targeting"
"TRG_LysEnd_APsAcLL_3"	"GO:0005829"	"cytosol"
"TRG_LysEnd_APsAcLL_3"	"GO:0030139"	"Endocytic vesicle"
"TRG_LysEnd_APsAcLL_3"	"GO:0006886"	"intracellular protein transport"
"TRG_LysEnd_APsAcLL_3"	"GO:0005515"	"protein binding"
"TRG_LysEnd_APsAcLL_3"	"GO:0006605"	"protein targeting"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005829"	"cytosol"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005887"	"integral plasma membrane protein"
"TRG_LysEnd_GGAAcLL_1"	"GO:0006886"	"intracellular protein transport"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005886"	"plasma membrane"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005515"	"protein binding"
"TRG_LysEnd_GGAAcLL_1"	"GO:0006605"	"protein targeting"
"TRG_LysEnd_GGAAcLL_2"	"GO:0005829"	"cytosol"
"TRG_LysEnd_GGAAcLL_2"	"GO:0006886"	"intracellular protein transport"
"TRG_LysEnd_GGAAcLL_2"	"GO:0005515"	"protein binding"
"TRG_LysEnd_GGAAcLL_2"	"GO:0042802"	"protein self binding"
"TRG_LysEnd_GGAAcLL_2"	"GO:0006605"	"protein targeting"
"TRG_NES_CRM1_1"	"GO:0005829"	"cytosol"
"TRG_NES_CRM1_1"	"GO:0051168"	"nuclear export"
"TRG_NES_CRM1_1"	"GO:0006913"	"nucleocytoplasmic transport"
"TRG_NES_CRM1_1"	"GO:0005634"	"nucleus"
"TRG_NLS_Bipartite_1"	"GO:0006607"	"NLS-bearing substrate import into nucleus"
"TRG_NLS_Bipartite_1"	"GO:0042564"	"NLS-dependent protein nuclear import complex"
"TRG_NLS_Bipartite_1"	"GO:0008139"	"nuclear localization sequence binding"
"TRG_NLS_Bipartite_1"	"GO:0005643"	"Nuclear pore"
"TRG_NLS_Bipartite_1"	"GO:0006913"	"nucleocytoplasmic transport"
"TRG_NLS_Bipartite_1"	"GO:0005634"	"nucleus"
"TRG_NLS_Bipartite_1"	"GO:0005515"	"protein binding"
"TRG_NLS_Bipartite_1"	"GO:0006606"	"protein-nucleus import"
"TRG_NLS_MonoCore_2"	"GO:0006607"	"NLS-bearing substrate import into nucleus"
"TRG_NLS_MonoCore_2"	"GO:0042564"	"NLS-dependent protein nuclear import complex"
"TRG_NLS_MonoCore_2"	"GO:0008139"	"nuclear localization sequence binding"
"TRG_NLS_MonoCore_2"	"GO:0005643"	"Nuclear pore"
"TRG_NLS_MonoCore_2"	"GO:0006913"	"nucleocytoplasmic transport"
"TRG_NLS_MonoCore_2"	"GO:0005634"	"nucleus"
"TRG_NLS_MonoCore_2"	"GO:0005515"	"protein binding"
"TRG_NLS_MonoCore_2"	"GO:0006606"	"protein-nucleus import"
"TRG_NLS_MonoExtC_3"	"GO:0006607"	"NLS-bearing substrate import into nucleus"
"TRG_NLS_MonoExtC_3"	"GO:0042564"	"NLS-dependent protein nuclear import complex"
"TRG_NLS_MonoExtC_3"	"GO:0008139"	"nuclear localization sequence binding"
"TRG_NLS_MonoExtC_3"	"GO:0005643"	"Nuclear pore"
"TRG_NLS_MonoExtC_3"	"GO:0006913"	"nucleocytoplasmic transport"
"TRG_NLS_MonoExtC_3"	"GO:0005634"	"nucleus"
"TRG_NLS_MonoExtC_3"	"GO:0005515"	"protein binding"
"TRG_NLS_MonoExtC_3"	"GO:0006606"	"protein-nucleus import"
"TRG_NLS_MonoExtN_4"	"GO:0006607"	"NLS-bearing substrate import into nucleus"
"TRG_NLS_MonoExtN_4"	"GO:0042564"	"NLS-dependent protein nuclear import complex"
"TRG_NLS_MonoExtN_4"	"GO:0008139"	"nuclear localization sequence binding"
"TRG_NLS_MonoExtN_4"	"GO:0005643"	"Nuclear pore"
"TRG_NLS_MonoExtN_4"	"GO:0006913"	"nucleocytoplasmic transport"
"TRG_NLS_MonoExtN_4"	"GO:0005634"	"nucleus"
"TRG_NLS_MonoExtN_4"	"GO:0005515"	"protein binding"
"TRG_NLS_MonoExtN_4"	"GO:0006606"	"protein-nucleus import"
"TRG_PTS1"	"GO:0005829"	"cytosol"
"TRG_PTS1"	"GO:0005782"	"peroxisomal matrix"
"TRG_PTS1"	"GO:0005777"	"peroxisome"
"TRG_PTS1"	"GO:0016558"	"peroxisome matrix protein import"
"TRG_PTS1"	"GO:0005052"	"peroxisome targeting signal-1 receptor"
"TRG_PTS1"	"GO:0006625"	"protein-peroxisome targeting"
"TRG_PTS2"	"GO:0005829"	"cytosol"
"TRG_PTS2"	"GO:0005782"	"peroxisomal matrix"
"TRG_PTS2"	"GO:0005777"	"peroxisome"
"TRG_PTS2"	"GO:0016558"	"peroxisome matrix protein import"
"TRG_PTS2"	"GO:0005053"	"peroxisome targeting signal-2 receptor"
"TRG_PTS2"	"GO:0006625"	"protein-peroxisome targeting"
